Category,Weights,Date,cpi_value,Year,Month
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2023-08-10,156.2159755242501,2023,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2023-09-10,157.56955276041444,2023,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2023-10-10,157.78638418885848,2023,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2023-11-10,159.08459374229182,2023,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2023-12-10,159.5532623374443,2023,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-01-10,159.93443313168495,2024,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-02-10,160.48410771253043,2024,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-03-10,160.414251945403,2024,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-04-10,160.50228631281797,2024,4
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-05-10,161.43032583252807,2024,5
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-06-10,161.86352083705518,2024,6
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-07-10,162.3304238852974,2024,7
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-08-10,163.58229103519082,2024,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-09-10,164.00372198203195,2024,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-10-10,164.48976327156797,2024,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-11-10,164.6649566256874,2024,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2024-12-10,165.41134577872847,2024,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2025-01-10,166.79729188289588,2025,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2025-02-10,167.44174222300785,2025,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2025-03-10,168.05582406358633,2025,3
Health,121.09522911844475,2009-02-01,85.51096142058383,2009,2
Health,121.09522911844475,2009-03-01,86.03312473124267,2009,3
Health,121.09522911844475,2009-04-01,85.80956287840014,2009,4
Health,121.09522911844475,2009-05-01,85.99544541627846,2009,5
Health,121.09522911844475,2009-06-01,85.95895507552127,2009,6
Health,121.09522911844475,2009-07-01,87.07062396811416,2009,7
Health,121.09522911844475,2009-08-01,87.38357753406468,2009,8
Health,121.09522911844475,2009-09-01,87.08057155967803,2009,9
Health,121.09522911844475,2009-10-01,87.8842533850721,2009,10
Health,121.09522911844475,2009-11-01,88.10818362622592,2009,11
Health,121.09522911844475,2009-12-01,87.83565955999426,2009,12
Health,121.09522911844475,2010-01-01,88.04021373123494,2010,1
Health,121.09522911844475,2010-02-01,87.91755301051177,2010,2
Health,121.09522911844475,2010-03-01,87.16564960818349,2010,3
Health,121.09522911844475,2010-04-01,87.19075677461197,2010,4
Health,121.09522911844475,2010-05-01,87.03110949806465,2010,5
Health,121.09522911844475,2010-06-01,87.01443050793273,2010,6
Health,121.09522911844475,2010-07-01,86.44051226604392,2010,7
Health,121.09522911844475,2010-08-01,86.36529287973217,2010,8
Health,121.09522911844475,2010-09-01,85.72896212116363,2010,9
Health,121.09522911844475,2010-10-01,85.903507704256,2010,10
Health,121.09522911844475,2010-11-01,85.51674973658757,2010,11
Health,121.09522911844475,2010-12-01,85.99256953076112,2010,12
Health,121.09522911844475,2011-01-01,87.03992176087004,2011,1
Health,121.09522911844475,2011-02-01,86.81822208608824,2011,2
Health,121.09522911844475,2011-03-01,86.99892294272173,2011,3
Health,121.09522911844475,2011-04-01,86.85075293697425,2011,4
Health,121.09522911844475,2011-05-01,86.5654185596893,2011,5
Health,121.09522911844475,2011-06-01,87.28288807748311,2011,6
Health,121.09522911844475,2011-07-01,87.49121938673267,2011,7
Health,121.09522911844475,2011-08-01,87.56354540066586,2011,8
Health,121.09522911844475,2011-09-01,87.60295316114777,2011,9
Health,121.09522911844475,2011-10-01,87.83553892826441,2011,10
Health,121.09522911844475,2011-11-01,87.5268175543463,2011,11
Health,121.09522911844475,2011-12-01,87.46184669418639,2011,12
Health,121.09522911844475,2012-01-01,87.52137410322958,2012,1
Health,121.09522911844475,2012-02-01,87.62447614545745,2012,2
Health,121.09522911844475,2012-03-01,88.2419614856664,2012,3
Health,121.09522911844475,2012-04-01,88.31809442497043,2012,4
Health,121.09522911844475,2012-05-01,88.1714646395645,2012,5
Health,121.09522911844475,2012-06-01,88.52681978883201,2012,6
Health,121.09522911844475,2012-07-01,88.82437894330775,2012,7
Health,121.09522911844475,2012-08-01,89.13170414073974,2012,8
Health,121.09522911844475,2012-09-01,89.10667877579661,2012,9
Health,121.09522911844475,2012-10-01,89.2369171094031,2012,10
Health,121.09522911844475,2012-11-01,88.98793266259322,2012,11
Health,121.09522911844475,2012-12-01,88.83243055981194,2012,12
Health,121.09522911844475,2013-01-01,88.59582305643708,2013,1
Health,121.09522911844475,2013-02-01,88.58952821136884,2013,2
Health,121.09522911844475,2013-03-01,88.95667214177404,2013,3
Health,121.09522911844475,2013-04-01,89.72152080545617,2013,4
Health,121.09522911844475,2013-05-01,89.67166414971379,2013,5
Health,121.09522911844475,2013-06-01,89.83104260651592,2013,6
Health,121.09522911844475,2013-07-01,89.552018824132,2013,7
Health,121.09522911844475,2013-08-01,89.68362087761234,2013,8
Health,121.09522911844475,2013-09-01,90.01063448295483,2013,9
Health,121.09522911844475,2013-10-01,89.92888236348263,2013,10
Health,121.09522911844475,2013-11-01,89.94998775345672,2013,11
Health,121.09522911844475,2013-12-01,90.05713882653585,2013,12
Health,121.09522911844475,2014-01-01,100.37605607149328,2014,1
Health,121.09522911844475,2014-02-01,100.0,2014,2
Health,121.09522911844475,2014-03-01,100.2487105149612,2014,3
Health,121.09522911844475,2014-04-01,100.17771873951247,2014,4
Health,121.09522911844475,2014-05-01,100.36463519274089,2014,5
Health,121.09522911844475,2014-06-01,101.28589988816523,2014,6
Health,121.09522911844475,2014-07-01,101.48833042481603,2014,7
Health,121.09522911844475,2014-08-01,101.93506847393807,2014,8
Health,121.09522911844475,2014-09-01,101.8962846496297,2014,9
Health,121.09522911844475,2014-10-01,101.49552861345458,2014,10
Health,121.09522911844475,2014-11-01,101.68871668673016,2014,11
Health,121.09522911844475,2014-12-01,101.52187681451707,2014,12
Health,121.09522911844475,2015-01-01,101.41944510278888,2015,1
Health,121.09522911844475,2015-02-01,101.77229890634507,2015,2
Health,121.09522911844475,2015-03-01,101.87860971105299,2015,3
Health,121.09522911844475,2015-04-01,102.1088589432631,2015,4
Health,121.09522911844475,2015-05-01,102.18062006731624,2015,5
Health,121.09522911844475,2015-06-01,102.12548134284678,2015,6
Health,121.09522911844475,2015-07-01,102.11644261820129,2015,7
Health,121.09522911844475,2015-08-01,101.97065691137918,2015,8
Health,121.09522911844475,2015-09-01,101.83918494171714,2015,9
Health,121.09522911844475,2015-10-01,101.55738297015981,2015,10
Health,121.09522911844475,2015-11-01,101.6882425271465,2015,11
Health,121.09522911844475,2015-12-01,101.74863977796537,2015,12
Health,121.09522911844475,2016-01-01,101.6909778100377,2016,1
Health,121.09522911844475,2016-02-01,101.68518230394993,2016,2
Health,121.09522911844475,2016-03-01,101.75776464220301,2016,3
Health,121.09522911844475,2016-04-01,101.8196859476537,2016,4
Health,121.09522911844475,2016-05-01,101.2358213530711,2016,5
Health,121.09522911844475,2016-06-01,101.03709624986445,2016,6
Health,121.09522911844475,2016-07-01,101.53870011146383,2016,7
Health,121.09522911844475,2016-08-01,101.57874773096934,2016,8
Health,121.09522911844475,2016-09-01,101.30174691771724,2016,9
Health,121.09522911844475,2016-10-01,101.7344846244685,2016,10
Health,121.09522911844475,2016-11-01,101.76028580381085,2016,11
Health,121.09522911844475,2016-12-01,101.71845969886466,2016,12
Health,121.09522911844475,2017-01-01,106.35287633984626,2017,1
Health,121.09522911844475,2017-02-01,106.51428381355987,2017,2
Health,121.09522911844475,2017-03-01,106.64697161574446,2017,3
Health,121.09522911844475,2017-04-01,106.58228565253111,2017,4
Health,121.09522911844475,2017-05-01,106.53686601706997,2017,5
Health,121.09522911844475,2017-06-01,106.4127729027449,2017,6
Health,121.09522911844475,2017-07-01,106.55123142667918,2017,7
Health,121.09522911844475,2017-08-01,106.54472799129394,2017,8
Health,121.09522911844475,2017-09-01,106.4570789060772,2017,9
Health,121.09522911844475,2017-10-01,106.37125518708567,2017,10
Health,121.09522911844475,2017-11-01,106.42755365412556,2017,11
Health,121.09522911844475,2017-12-01,106.65849782161456,2017,12
Health,121.09522911844475,2018-01-01,106.49975089636372,2018,1
Health,121.09522911844475,2018-02-01,106.39473707635248,2018,2
Health,121.09522911844475,2018-03-01,106.46598470408033,2018,3
Health,121.09522911844475,2018-04-10,106.42953091385723,2018,4
Health,121.09522911844475,2018-05-10,106.45704809825259,2018,5
Health,121.09522911844475,2018-06-10,106.34401342658226,2018,6
Health,121.09522911844475,2018-07-10,106.51404811494103,2018,7
Health,121.09522911844475,2018-08-10,106.67435554927661,2018,8
Health,121.09522911844475,2018-09-10,106.6028666905755,2018,9
Health,121.09522911844475,2018-10-10,106.40454758077297,2018,10
Health,121.09522911844475,2018-11-10,106.43312737407821,2018,11
Health,121.09522911844475,2018-12-10,106.4341856235677,2018,12
Health,121.09522911844475,2019-01-10,106.22734420615502,2019,1
Health,121.09522911844475,2019-02-10,106.37507286431396,2019,2
Health,121.09522911844475,2019-03-10,106.48140660001283,2019,3
Health,121.09522911844475,2019-04-10,106.66611384083271,2019,4
Health,121.09522911844475,2019-05-10,106.70816003271744,2019,5
Health,121.09522911844475,2019-06-10,106.62879108027016,2019,6
Health,121.09522911844475,2019-07-10,107.01117466803157,2019,7
Health,121.09522911844475,2019-08-10,107.28846104529426,2019,8
Health,121.09522911844475,2019-09-10,107.17211666314738,2019,9
Health,121.09522911844475,2019-10-10,106.95315023630491,2019,10
Health,121.09522911844475,2019-11-10,107.42984440938764,2019,11
Health,121.09522911844475,2019-12-10,107.42469660184923,2019,12
Health,121.09522911844475,2020-01-10,107.41495633268013,2020,1
Health,121.09522911844475,2020-02-10,107.21947805376607,2020,2
Health,121.09522911844475,2020-03-10,107.24507037814074,2020,3
Health,121.09522911844475,2020-04-10,107.26113155278912,2020,4
Health,121.09522911844475,2020-05-10,107.29358553302829,2020,5
Health,121.09522911844475,2020-06-10,107.25939833229923,2020,6
Health,121.09522911844475,2020-07-10,107.20631835124985,2020,7
Health,121.09522911844475,2020-08-10,107.1275725868636,2020,8
Health,121.09522911844475,2020-09-10,107.38345681849023,2020,9
Health,121.09522911844475,2020-10-10,107.33184011381425,2020,10
Health,121.09522911844475,2020-11-10,107.24622136659528,2020,11
Health,121.09522911844475,2020-12-10,107.33346259424886,2020,12
Health,121.09522911844475,2021-01-10,107.32358388599734,2021,1
Health,121.09522911844475,2021-02-10,107.2909281855793,2021,2
Health,121.09522911844475,2021-03-10,107.320592539587,2021,3
Health,121.09522911844475,2021-04-10,107.33464941697116,2021,4
Health,121.09522911844475,2021-05-10,107.33948972066429,2021,5
Health,121.09522911844475,2021-06-10,107.47260336668803,2021,6
Health,121.09522911844475,2021-07-10,107.4873620691335,2021,7
Health,121.09522911844475,2021-08-10,107.70922085403328,2021,8
Health,121.09522911844475,2021-09-10,107.87347607200839,2021,9
Health,121.09522911844475,2021-10-10,108.575550097286,2021,10
Health,121.09522911844475,2021-11-10,108.85202621361795,2021,11
Health,121.09522911844475,2021-12-10,109.15631018041613,2021,12
Health,121.09522911844475,2022-01-10,109.11210348244519,2022,1
Health,121.09522911844475,2022-02-10,109.47380289353013,2022,2
Health,121.09522911844475,2022-03-10,109.2986148570919,2022,3
Health,121.09522911844475,2022-04-10,109.31454215768794,2022,4
Health,121.09522911844475,2022-05-10,109.66106933561473,2022,5
Health,121.09522911844475,2022-06-10,109.89956943426662,2022,6
Health,121.09522911844475,2022-07-10,109.6009385145927,2022,7
Health,121.09522911844475,2022-08-10,109.43518005650412,2022,8
Health,121.09522911844475,2022-09-10,109.95624189809384,2022,9
Health,121.09522911844475,2022-10-10,110.61229810851496,2022,10
Health,121.09522911844475,2022-11-10,110.42411416929971,2022,11
Health,121.09522911844475,2022-12-10,110.66275063212741,2022,12
Health,121.09522911844475,2023-01-10,110.64650721455851,2023,1
Health,121.09522911844475,2023-02-10,110.50848523411568,2023,2
Health,121.09522911844475,2023-03-10,110.67767537430626,2023,3
Health,121.09522911844475,2023-04-10,111.16094489439355,2023,4
Health,121.09522911844475,2023-05-10,111.08160639790796,2023,5
Health,121.09522911844475,2023-06-10,111.13320501903645,2023,6
Health,121.09522911844475,2023-07-10,111.09898655664198,2023,7
Health,121.09522911844475,2023-08-10,111.07672275867426,2023,8
Health,121.09522911844475,2023-09-10,111.53021065042205,2023,9
Health,121.09522911844475,2023-10-10,111.56004428833093,2023,10
Health,121.09522911844475,2023-11-10,111.62681751884293,2023,11
Health,121.09522911844475,2023-12-10,111.78882132645208,2023,12
Health,121.09522911844475,2024-01-10,112.18483645261014,2024,1
Health,121.09522911844475,2024-02-10,112.52024825259208,2024,2
Health,121.09522911844475,2024-03-10,113.0248448152245,2024,3
Health,121.09522911844475,2024-04-10,112.97282488112549,2024,4
Health,121.09522911844475,2024-05-10,113.69472585331388,2024,5
Health,121.09522911844475,2024-06-10,113.80627658197041,2024,6
Health,121.09522911844475,2024-07-10,114.20236227671396,2024,7
Health,121.09522911844475,2024-08-10,115.18216229594454,2024,8
Health,121.09522911844475,2024-09-10,114.84345524263865,2024,9
Health,121.09522911844475,2024-10-10,114.75833714136216,2024,10
Health,121.09522911844475,2024-11-10,114.85391778283243,2024,11
Health,121.09522911844475,2024-12-10,114.20023440353606,2024,12
Health,121.09522911844475,2025-01-10,114.59517399819826,2025,1
Health,121.09522911844475,2025-02-10,114.47209141312538,2025,2
Health,121.09522911844475,2025-03-10,115.1755863418506,2025,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2009-02-01,90.3522508928491,2009,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2009-03-01,92.15687065271874,2009,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2009-04-01,92.34193878641707,2009,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2009-05-01,92.22428396885479,2009,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2009-06-01,91.40207583101206,2009,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2009-07-01,92.00917007328107,2009,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2009-08-01,90.65160868813715,2009,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2009-09-01,92.43739322888585,2009,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2009-10-01,92.81327746915571,2009,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2009-11-01,90.58817996310142,2009,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2009-12-01,91.23378080555095,2009,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-01-01,91.18238985821621,2010,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-02-01,90.7502010644757,2010,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-03-01,90.64434742643716,2010,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-04-01,87.7122386923265,2010,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-05-01,88.57739849367586,2010,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-06-01,89.684554889697,2010,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-07-01,91.52513567996648,2010,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-08-01,91.77869194560972,2010,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-09-01,91.91333920873431,2010,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-10-01,92.1227916636423,2010,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-11-01,91.5394779492777,2010,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2010-12-01,90.5825720665665,2010,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-01-01,90.40354931009709,2011,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-02-01,90.77599928167292,2011,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-03-01,91.00002106617866,2011,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-04-01,90.91659153183015,2011,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-05-01,95.83449555574008,2011,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-06-01,94.91204871402823,2011,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-07-01,94.08199398470708,2011,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-08-01,94.41245268187802,2011,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-09-01,95.7025494104882,2011,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-10-01,96.11698746121479,2011,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-11-01,96.25764257843366,2011,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-12-01,94.75617733520704,2011,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-01-01,95.66352829002653,2012,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-02-01,94.81409834504652,2012,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-03-01,95.32170905497453,2012,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-04-01,95.91105029136043,2012,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-05-01,97.30099086341458,2012,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-06-01,96.33716320154598,2012,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-07-01,97.69152612815915,2012,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-08-01,97.02959012974061,2012,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-09-01,97.35640372250953,2012,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-10-01,97.48957605329865,2012,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-11-01,97.21291294287735,2012,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-12-01,97.04967551350416,2012,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-01-01,96.71555418048872,2013,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-02-01,96.87933279655508,2013,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-03-01,97.45453683925317,2013,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-04-01,97.73775116056655,2013,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-05-01,98.29720932993354,2013,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-06-01,97.21704440294121,2013,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-07-01,96.60749078723565,2013,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-08-01,96.88415417002153,2013,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-09-01,96.96961545276459,2013,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-10-01,97.48910518597681,2013,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-11-01,99.58225055910418,2013,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-12-01,99.08102979627894,2013,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-01-01,99.67981672104398,2014,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-02-01,100.0,2014,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-03-01,99.52120050780967,2014,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-04-01,99.93623269540123,2014,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-05-01,100.1723087405813,2014,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-06-01,100.15431759215939,2014,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-07-01,100.39314533672226,2014,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-08-01,100.34614394834179,2014,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-09-01,100.74824408431748,2014,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-10-01,101.3286200846554,2014,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-11-01,101.41275014622765,2014,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-12-01,101.49175827770179,2014,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-01-01,101.48400202994995,2015,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-02-01,101.72102244188304,2015,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-03-01,102.19232698910012,2015,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-04-01,102.10977199776548,2015,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-05-01,102.7772517639148,2015,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-06-01,102.13446166891995,2015,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-07-01,102.04342097548358,2015,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-08-01,102.55726383786109,2015,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-09-01,104.27561426655761,2015,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-10-01,103.46673515814038,2015,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-11-01,103.32447261476845,2015,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2015-12-01,103.23064467128981,2015,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-01-01,103.27451035357699,2016,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-02-01,104.1091728781259,2016,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-03-01,104.50265313206945,2016,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-04-01,104.72034559382412,2016,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-05-01,104.89744332637446,2016,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-06-01,104.57452001255153,2016,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-07-01,104.12358149797583,2016,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-08-01,105.10679763779422,2016,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-09-01,104.82032965250127,2016,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-10-01,105.04456164388058,2016,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-11-01,104.89096070465445,2016,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-12-01,104.42362951626501,2016,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-01-01,101.36591026384515,2017,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-02-01,103.13721076641066,2017,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-03-01,102.27188525519469,2017,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-04-01,102.72722957456973,2017,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-05-01,104.23443401532536,2017,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-06-01,106.5165042008524,2017,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-07-01,107.76059332116415,2017,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-08-01,107.31730552662766,2017,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-09-01,108.65761141473007,2017,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-10-01,110.67059455687675,2017,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-11-01,110.24350796656515,2017,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-12-01,110.23533928215028,2017,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-01-01,110.59996298024342,2018,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-02-01,111.68893206930585,2018,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-03-01,112.3422537390286,2018,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-04-10,117.77088949745145,2018,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-05-10,119.78179110844933,2018,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-06-10,119.30388074889619,2018,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-07-10,119.79826753794993,2018,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-08-10,120.7553693904192,2018,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-09-10,121.32649468798007,2018,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-10-10,120.94670828428815,2018,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-11-10,120.30204745119475,2018,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2018-12-10,120.15019172135057,2018,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-01-10,120.45024472830362,2019,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-02-10,119.45850285356009,2019,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-03-10,119.13517784380714,2019,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-04-10,120.47961706968034,2019,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-05-10,121.41786679768722,2019,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-06-10,121.34198549717627,2019,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-07-10,121.30493220609891,2019,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-08-10,121.31755724870297,2019,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-09-10,121.66085944079784,2019,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-10-10,121.35737845282925,2019,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-11-10,122.00326074264736,2019,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2019-12-10,122.00518476067889,2019,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-01-10,122.37685054375903,2020,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-02-10,123.66152644940527,2020,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-03-10,126.10549414732031,2020,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-04-10,121.94619861622543,2020,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-05-10,125.23767041867148,2020,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-06-10,124.65054802909759,2020,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-07-10,124.50859888187534,2020,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-08-10,125.2945218315678,2020,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-09-10,127.1527012553115,2020,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-10-10,126.67852559008534,2020,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-11-10,127.93792186141805,2020,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2020-12-10,126.85657776103423,2020,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-01-10,127.90757983831917,2021,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-02-10,127.30663720260968,2021,2
